8131
Address, ETHER
('0xceb6774E3d187A93A9c7486FB341D2ceE9685b81', Decimal('60.500834462'))
('0xC9B8eCBc859c8302f0A0AA2C5A6E780A07C015d4', Decimal('60.495212149'))
('0xCD975C6263Ac3FBd21d4C27bbC671A4f24200081', Decimal('60.342427384'))
('0x6CD1d796B737aD27aBED27712E304C577AfFF66e', Decimal('60.30770145'))
('0x5CC9fCBcd5B8e22AAaD51b788665E61C07a0346d', Decimal('60.186476995'))
('0x5Bf9174ce363eCe763C9D2D4E48eCA2cd3A0BA12', Decimal('60.120953283'))
('0x77008D140686C2e4307001383e96190bbCb31a03', Decimal('60'))
('0x7f9F0E59F6f927Cc1DF1e7DdcFABb592Ee558645', Decimal('59.933802544'))
('0xfa2DDf91A086d91E3269Cf7578186C86FFb620AE', Decimal('59.847080493318484'))
('0xA7aD61a648BCCf043Dbe96AAaCA2e7871D659618', Decimal('59.8033016842065636'))
('0x2C14Fdf5BD2e3304803DCBce5d20FBd4900b35CB', Decimal('59.75779532'))
('0xBc785c74FFaf7312acCA75e51060A77c9250882C', Decimal('59.749963022'))
('0xB56BdA2f017426E13CCE7a47E5933AA5A624E888', Decimal('59.60224465'))
('0xe45EBF85E710B2F5fF694d9df5614cf33d63e741', Decimal('59.521753083'))
('0x299810E54D658a0D3A8B9c475A4960D6D7F14F15', Decimal('59.506246656'))
('0xdC1e2fcfcd6563740b93Ed497B36082e73169469', Decimal('59.4'))
('0xCeCe570F438bf38412871f5d3CCB5bC8BE947C74', Decimal('59.358109531'))
('0x59B37cd8b5eCab20452B96BDA03f26397246b7Ec', Decimal('59.244252275'))
('0x5E1f30108f7CE6B0120472Dd96E9BAAe22EBA51E', Decimal('59.013253950374379'))
('0xA1b80E931E3FDFeC5Ab01A46588F958B53CE21e0', Decimal('58.891791107'))
('0xE08a6d11E601875530a7b7d30683aFEbD533BB23', Decimal('58.854731109'))
('0x09dB5aA13f617C41eEa915f808c7267bD2B34048', Decimal('58.779507376'))
('0x31456CD89AACfd1e009885F7290f81C559fdE082', Decimal('58.778749794'))
('0x201795A25eCa63d2223C3aAC16AcB3e167dc3487', Decimal('58.574791312'))
('0xD4da69535404Cf2c89E2AC9C4f1Adb1097F1c206', Decimal('58.21654352'))
('0xFfAe754376DAF5b0e9C6743ab76673d6260fBa5A', Decimal('58.178531874'))
('0x13dEB3FE6a090EBAFFdd4409E902542AE05a9BCF', Decimal('58.171451271'))
('0xeA97046D09241dd39D8fabA337B67ece9b8bfd0c', Decimal('58.142666581'))
('0xd0f816cBC040B2E9d785d7F87eB96Be56B63b33B', Decimal('58.127892145'))
('0x67B9fA715cF3D0Eb2B9bAbA8FBDBa3bA825844CD', Decimal('58.021283926'))
('0xB00701b98DD1a4d37a1E9982d3eA6e34cb537F78', Decimal('57.81554318'))
('0xb3F828Ec1D8Ca54B1463C19013d36EC9560fFFEB', Decimal('57.807790306'))
('0xb3BbF9cBd1d10c05a665c58F2fF21A4a26065972', Decimal('57.805960511'))
('0x4dda28469733A6d371904fc723325d1cd3Cb962E', Decimal('57.658140151'))
('0xed3F745Dd38FF4697dAc2778607d1Ad70A87EEB5', Decimal('57.404148232'))
('0xaB1336a77b47576CE82840c432a6B176895233D8', Decimal('57.001758951'))
('0xd5Fc089F936f1FD9BDaE97147fb04f89d0691DDE', Decimal('56.9457262'))
('0x318C4eC7D208E2d7e8BCb9D625123E094de162B1', Decimal('56.854070064'))
('0xd703De61fbb6456f34AeDCD72eA250cB8d1f5632', Decimal('56.755416121'))
('0xEe71410dBeE5a9be2B7b29121cf492C68049B7f9', Decimal('56.62451196'))
('0x8c27005ecf803ea8AB64cc167DF8Eb49dCc6266f', Decimal('56.492783603'))
('0xbD5Dd36bA7b82Ed1925c4B6F055dC6923118Db94', Decimal('56.416568452'))
('0xb0c70edda60663f72F2f9c2e2063daB9F5130ce8', Decimal('56.220450121'))
('0xA670c18428BFE718f17b844Ba89dED9ABbAE68fc', Decimal('56.216750365'))
('0x880aCeA533a9E7D4741e102Af435f9bbeB803C4c', Decimal('56.208694972'))
('0xCab0781F317eb514D412C2AA55b122012ba34E27', Decimal('56.18610996'))
('0x7C912077828AD01Ea283fA2f417BAB3883efc4e2', Decimal('56.178578313'))
('0x8052dAdDF9bA7245B039048d8a7846699B4EdB08', Decimal('56.123005008'))
('0x3fF5A4CCc5a4537D9A8EEd72C83f1dF416Da85dD', Decimal('55.835657102'))
('0x0aF43a1feCD06B2E681c901503689E5cd7661a5b', Decimal('55.775854353'))
('0xf2719B5946Ed536d737A2D0FFBEb479FfE4F2359', Decimal('55.710793136971805'))
('0x501C5Ab28515D405788733d3Ae1B07575714FEA5', Decimal('55.687500005'))
('0xA74DdBA8b9f9bB309e6C759A823d0514cff5c660', Decimal('55.6875'))
('0xC604b401FD3E292EdAd337A4d469E707e6BC75CA', Decimal('55.6875'))
('0x5738BEeEf1A465BC26C1B7fB54B713d4D0edD70C', Decimal('55.674201454'))
('0xa6f82d823B5fc65088F21382A18506fbD8385DD7', Decimal('55.607344865'))
('0x40294afd90BCE08886989B75664296b10CF5d60A', Decimal('55.549136747'))
('0x2166CFfc4fBA537f3F9CE6Fb06d23D0911BB245f', Decimal('55.44'))
('0x0D571823Dbdb349C6E65f0e6D6Fd54562bFE183B', Decimal('55.44'))
('0x237e20CbA037BB7783922ed419111Bd96BE60B13', Decimal('55.44'))
('0x843a363aEBd9736f8a7e0679346c35D91903365B', Decimal('55.4364'))
('0x53D9E237259D02aA72aaCe48Df59fad5b8eeC3aE', Decimal('55.4358'))
('0x2C26FB768AAeB3D331f3FeC6D139e36561d55e3b', Decimal('55.296611007359511734'))
('0xf91EB32fE3a01f039BC727F3BE2A2B0754616D9B', Decimal('55.183566214'))
('0x0489f50A12085E73d72B4DA2Ef3B3350d7E6e23C', Decimal('55.077499811'))
('0xa4Eb089340D98Ff9239663E71e63ea7b4488b137', Decimal('55.061544726'))
('0x50aD20Bfa2DE99c86c23E9b53023402198c37646', Decimal('55.020271818'))
('0xC97E57E09b9983265d46a1e3d2Bff6A81535D97A', Decimal('54.9670198219903824'))
('0x6397A9c32f5Cbe277269A7969c6078463a46be0a', Decimal('54.832314562'))
('0x151080239cE26B3492368EB3dd68eAca4Ac21F18', Decimal('54.810347345'))
('0x7eb65d29eCe2b122008e8B25F0ca6ABf11744640', Decimal('54.70054439'))
('0x73E9939057d2B985D8e0c487fcEf0e1812e13201', Decimal('54.603006981'))
('0x898dFBfE3A8407AEb0C76351F4681b7Ae872841D', Decimal('54.396664124'))
('0x80d737FD8238AbA656aDFeAf16c56799A6c51560', Decimal('54.3543754894686102'))
('0x491dA13C18C5CE11d5d7B0Dee22AD17D4e1F3dF7', Decimal('54.350904162'))
('0x7400407A34a413E6E8cD2D25d6671a665B1b8365', Decimal('54.22293366'))
('0x19703BE4c02ae0a6bB84fa5Ec5561D76BFc0F082', Decimal('54.055066418'))
('0x74aCf79889733a746fFa0caC04B8586118eD2366', Decimal('53.970736701'))
('0x3b0Eaaee36Fb44C0E075C6b996e7E1D867F6614C', Decimal('53.960515995'))
('0xe5C5e1C2e9496F803a10657492115adA0ea537A2', Decimal('53.863468931'))
('0xe3b5E834B671B96E09300e3cB8ef4A487e4381cb', Decimal('53.850582779'))
('0xB9D71fa5760c40EB5113039A9fD5C0eb3CF1E9b4', Decimal('53.746092915187851'))
('0x2BbE58eD9515EC62cED03c3e2BBA3fAE9D1a7928', Decimal('53.690303125'))
('0x6e9653844F41Cb3a342E42aecCd86D4f213DBFb8', Decimal('53.4908775288993746'))
('0xefB986119A95A70f7EaEc58AF688615111dd6BA3', Decimal('53.438190335'))
('0x41a278aB5b425ea82F5d2949Cde7a5cD229b9214', Decimal('53.213855301'))
('0x4097BeaB2d0387d5945363c2F45D5fD3B5EC3b2D', Decimal('53.151033573'))
('0x72d5fB56179E53fd219b6649f7eCb81f35e145fE', Decimal('53.014622717'))
('0x8BdB8e6C250Ae63C0682f8130eB00A3e178C3bD4', Decimal('52.900949942'))
('0xE3739CB7813132070c29a8D1f17f811b1930F197', Decimal('52.86515619'))
('0xa40E582d7663B03E5914f8378B4964C26946d0a2', Decimal('52.862383046'))
('0xF3f68514885ae1F752C80375ad84E2C7DB59EDb1', Decimal('52.801959172'))
('0xb0Fa3C8CD143015cA73Ac7B0ff70D17f93C847d4', Decimal('52.774872792'))
('0x7Ea78C747B33387cb214d3CdB22f000433d90Ab6', Decimal('52.607663753'))
('0x4fFb48628FB1f25Beb2caF5F8D3c075B4A923D03', Decimal('52.597918825'))
('0x7bc0e9f2a115Fd2E7b15D502DF8De1Aa2e52F7E7', Decimal('52.58381306051095'))
('0x3751deC9820A8fe92D334DF9Da1387F0D2230cC1', Decimal('52.34014192'))
('0x4C94747B9863e5858f5FFDe353ba261d1b8465D6', Decimal('52.318273649'))
('0x2425b0B3d6e107Fc1881f9BDa1794Bb8310A1816', Decimal('52.263966144'))
('0x75F1def38C16AaD0f27aF57f37a3Eb64cf8ccfd2', Decimal('52.262502705'))
('0xb258611223B8ca92f05ba7240a69C3C82b41A075', Decimal('52.05338664180254'))
('0x5511bf65814B7c52BB42B49d17715d09e2940B87', Decimal('52.032123412'))
('0x72fF90025E3736Fd29A7cF046Def4F24a61e50F8', Decimal('52.00378'))
('0x073b8b2718ff5ab0002cA5d2Fcc3744D7f9c33A3', Decimal('51.981936927'))
('0xC0541f416C0E088bDAb2d9D79b9125960D194814', Decimal('51.90164442'))
('0x1C1aEc77910Dbf3DDB436A5570187e6f5A81952A', Decimal('51.855834852'))
('0x2174FEC5ab49f62C6d0160A9716AF8292bd76A7D', Decimal('51.840351096'))
('0xff40c0F48eFd68010d754CB3FC0B6d22f918F8d6', Decimal('51.82493991'))
('0x8515C22E27E4dbe35Bc2a1EbaC4C75607cF28364', Decimal('51.666200031'))
('0xe46984faadC9c823b3Bb9AF850E03958FD4223dB', Decimal('51.60375'))
('0xA28FE9D671bDa0bCd51AfBa994C1515F42CD52bc', Decimal('51.48'))
('0x183a78176f354EFF25566E27C7eC92a593dDdFdA', Decimal('51.418950021'))
('0x8c74B5065f1c0b7E6586E4e6D115235746E6A6Cb', Decimal('51.12345678'))
('0x08b9A381C6F3B383a057830Fe1A3Be24a24F56C1', Decimal('50.99127687814821912'))
('0xC8Df9d4040bA13B98Bb1c2D5989E7b07449Ac879', Decimal('50.941296676'))
('0x6ee01C699a525dea71a985fcbFfb25F6360c7d4b', Decimal('50.891869945'))
('0xc337aDB3AE0D15dAF3b8e236C98D21c97Eb5BA8e', Decimal('50.819569921'))
('0x2D1D7A0eAa07F9415C7fa618A0f049B60BbE36CD', Decimal('50.7692307692307693'))
('0x096d2357D8DCc25c7FB4E47A9c5D75190CD2891c', Decimal('50.57549378'))
('0xFebEe57Eb16502556FDe136F401D20ee58eAF51c', Decimal('50.436751955'))
('0x4Fe28410C4191829dA3f78913Bb7236eDe03c4A9', Decimal('50.425514022'))
('0x1064f054C514321249Ac8803e1B070792B58E90e', Decimal('50.309742823'))
('0x0B89759fdE8Fc581c991343745733845AB4a4B92', Decimal('50.2923312358549171'))
('0x9b957A92c32F1fAfE164b800D7669087Ceb0d8c2', Decimal('50.2471814'))
('0x6Cb2e76a8c13770A4aABE7Fbc7a8be4C0464b8Cd', Decimal('50.2385595061546925'))
('0xB6ba0768157d0279f775c72415c2ac8d23bFE7CB', Decimal('50.18850003'))
('0x451bb3CA5C1564bC56038c5abAA4E97d93e1f9e5', Decimal('50.05153688'))
('0x05B54CD47A7E9fDd55b5D23A4B2B0cF4f57D855e', Decimal('50.00964657'))
('0x52B822976FeAC500209cAF0ffdd3357Af7c5330E', Decimal('50'))
('0xeD794823264230539A75b929aE2cF01ec1Ef25Ed', Decimal('50'))
('0x1e04fAAEC45864bD4EFfd0A20A458088efa67389', Decimal('50'))
('0x52A1A586A9BC551EFB38621495bE079b1656B288', Decimal('50'))
('0x6Eee2e876969B7b32b50A3e4EbC77d8e30c02e1d', Decimal('50'))
('0x3dF2172EF6de285766C3C57DB134F4909Aa58e37', Decimal('50'))
('0x97BA171901b38BCc935Be0705b30392998B3C731', Decimal('49.998'))
('0x47D47C7Bcc54BF3cdC468e4aFdcA6eA3fE68d05C', Decimal('49.972'))
('0x342b989baAc43A3193DaD099cCB2648cbdD4BaDA', Decimal('49.931885059431756'))
('0x571Df405846F9532BBa1C177C98E7712aDA29DDD', Decimal('49.902797064'))
('0x829A313A2759b168e85F3Afbf813Bd2dA7277c31', Decimal('49.753267337'))
('0xecE307a067DE395fAf1c7cf92f226fbb571dEAE8', Decimal('49.725405304884153176'))
('0x11f726067438e8BecF50d83bA80502c632e4668C', Decimal('49.6784581'))
('0x9F7DFF46751076a476C78dDA55b8A305e1125DeD', Decimal('49.556965282'))
('0xadd09DFB9E0049148ecd75bA137f01805354df33', Decimal('49.462325829'))
('0xb6dACF898200C3352B3BC3D52dF1e646C89FED9e', Decimal('49.456081808999999999'))
('0xF275B845A926d595468215bEd20f71565CB796e9', Decimal('49.4199570987411499'))
('0x81B0111D06dc143994b33582AD43d1B9723830aD', Decimal('49.276143844'))
('0x913bC7888701ae5c2F5507BCc83F2B9Ea68B9F95', Decimal('49.23818605695537482'))
('0xD9005e801BB36dE63554e1Ad82fE1f2ECEbbF1B7', Decimal('49.181968551'))
('0x221F8c7161bd4437a20359B916487167B60bED41', Decimal('49.040084436'))
('0xcF3CdD09DCfe2D5F9dd5E91BB25d083d5f3A6671', Decimal('49.026765458'))
('0x1c5a18666E953C3Def8B543CeEa81f1F24D047Ff', Decimal('48.99958'))
('0xc7Dd6ca189B282de18904cE44ab0BB16bfF34185', Decimal('48.87692562'))
('0x10a16b32D8581ed9Bcc2e6E7955c307794986A4A', Decimal('48.820896069420642701'))
('0xde236A6Bc9E125b173424eF4Ee1Fe04fF655F84d', Decimal('48.805855806'))
('0xffe91adB6ab0B1F731FFA2978Dc232a99D815d0E', Decimal('48.791934655'))
('0x5E560b6A870FcB8156995FC7d13738D878Ae3551', Decimal('48.5538771'))
('0xEbbb06c4FedF9481d1Cb8b345ac8399B5e331c91', Decimal('48.5261976340985405'))
('0x4068954E58b298a76007ac1AFEb1E82678ED89d9', Decimal('48.494389543'))
('0xD676BEfA1e9de7d8b8ebAF74698F7b09A00F820a', Decimal('48.4599487259170318'))
('0x9BC836995b1fdB0436Ae3E8AD736D50f1651a04a', Decimal('48.365626039'))
('0x5e4f0150aCC419252c74265bDEd44dD19C122583', Decimal('48.27786277417199525'))
('0xaD15903E4dFCa1D172dccCf92cf4BB09c8d45c12', Decimal('48.235474484'))
('0xcb09aFBFd2ab53f8ecB7A1516099772f08a8c952', Decimal('48.198815207'))
('0x2C9BA93dCf593ceF8452E17F724D68590174F2Ea', Decimal('48.187176912'))
('0x8e5a23B0b1c83874029691B9577eB0c86a92773F', Decimal('48.015'))
('0x165897628C3E0Ce4E4ac004158a0332092251C30', Decimal('48.015'))
('0x167636af2725b7F67b99A54C7166b1cC482e1D8F', Decimal('48.010745306'))
('0xac0F2cECcFcDEdf17717e70fA31452Ca689aE8cF', Decimal('47.993700156'))
('0xbD2721F4AA0D7Bc73f581f936ee84A65B28Cc422', Decimal('47.928598040815277'))
('0x24B61F5313Bf3440262b7Ee0429a352E3FbB06b8', Decimal('47.845988144'))
('0xe4Da797011A0768E2884d995eda74964193B48Ee', Decimal('47.73495512'))
('0x74b831D4A2e5249CA13727cb705499a0c9F05254', Decimal('47.690401135'))
('0x9AF6E71dAeBbB186a9Deb2e77AE48f554DA1B0ec', Decimal('47.52'))
('0xAA418d4124A9a55Aa54AC21DE98B1c6e93bF0ec0', Decimal('47.52'))
('0xB6b6c4352EF975C7f6249C7B7D6691BA1039C0b8', Decimal('47.52'))
('0xa147946DD31F9022B8E95929B00a5e4D82c7D184', Decimal('47.52'))
('0x281E78983899705703935c879485731327882c10', Decimal('47.51988'))
('0xA458787af2598C881c1d220d62694b5e76F825d2', Decimal('47.5188'))
('0xc251DDb61CD5914f1Ff6d09f4F82b340f697Af25', Decimal('47.515539'))
('0x18e198a085617239F523807CF31122843FBf9663', Decimal('47.378426007'))
('0x755C34a51248fd21A7195767dd2F5c1Fd8d4B40C', Decimal('47.287912794'))
('0x94B53Fa458EC636Eb58259B7B6D1223398EB2Eea', Decimal('47.270211527'))
('0x58ebEd87B15133C84B0BB167613E9B470Bf72493', Decimal('47.0724907347438059'))
('0x12aB684d0A0F98BAaDBbF8cf76c4920Fd9B3bF41', Decimal('47.030997877887965552'))
('0xb5c06d703E440bDb6f502B9Bf9527fDc0b421606', Decimal('47.027518866'))
('0x5F4494d452b1BBc6FF0d63fB66324f7DaCeA530F', Decimal('46.933313301'))
('0x8846ecE5B749F5449Ed7ff93d7BC42952101652F', Decimal('46.865398639'))
('0xbCf99f5639072cc07c9f45b7e3d3233E2fead1FA', Decimal('46.747029331'))
('0x9ec9845B145fEB4d454A8aF7FD4a182D88C61Ed4', Decimal('46.733748812212471098'))
('0x729d0dfF64eF7244E5d369a751a4E879B9c9aA36', Decimal('46.6988'))
('0xD72b6729E8a854665A18b3289f0302d9b66693a2', Decimal('46.68909404'))
('0x0c0892d8bE2538f1FD2656327f7a9bEFcbc46561', Decimal('46.0481553236326949'))
('0xa931f31Dfd329a46d3E0a36f2898F4896E6F202C', Decimal('45.846845076'))
('0xAD7338084823Dcc894cD763e5808701f950965A4', Decimal('45.723154229'))
('0x99C61Af1B19CF68B61626459E998528046414000', Decimal('45.491215206'))
('0x985ef48e1308f91f087b5994046FCE49498e762d', Decimal('45.286239734743811901'))
('0x5a61bA940618997Bea27be0a537802e09310e160', Decimal('45.205047266'))
('0x580a9EAD3Fd44523f3F67110A9D6680083336492', Decimal('45.09916'))
('0x291b2d075D31d7E95C2202Af0255AF693a6E1387', Decimal('44.984890851481467762'))
('0xd8673ed6a58603D39f2b86e8DE537F7325572961', Decimal('44.671248677'))
('0xA088bBF93986848F1410D7cbbb6f3e5d45829D8e', Decimal('44.569094127'))
('0xFBB516359221E9E382c96A94658a2377cB92AcfB', Decimal('44.444666203'))
('0xeCAc017cD7EA41dd299899FCD51139D76C4dda9B', Decimal('44.342679284'))
('0xE2F056dca28647f0dAeBEaa0E2d680a22AE157f0', Decimal('44.24600762'))
('0x0Cba71f1e6d43Ec153bB3896EE81EA445AED18cd', Decimal('44.237844881'))
('0xcD2dC6706B267a5b5196b35Fa4D2aF893647266b', Decimal('44.1514504497438059'))
('0x04Dc1633f09f2B67cCf0Aa5656b3f0bBcE6341D5', Decimal('44.1514504347438059'))
('0xc98122105803bE7c955e915bA0DbF79B7f894Dc3', Decimal('44.1514504347438059'))
('0xeF26a4D51242Be7a15A8868f3d907f0eD15386e2', Decimal('44.1514504347438059'))
('0xB9a8F642d705ccad927C5E397797e94c3219988B', Decimal('44.06424759'))
('0x054f053FaD4A0bF2524Fda8beaa66ebE22A40ddd', Decimal('44.004536499'))
('0x7E2F3bA77185f2d9163712B5fA9196Ad1216C974', Decimal('43.9994'))
('0xeBC1ac26A35526343ABdddB3e7b5b3d726760Ce0', Decimal('43.99824784'))
('0x0A9369ce11700ca5a264548750aAd2BF802efAf5', Decimal('43.865819105118004'))
('0x253488d0ED25b2CEe4008838ddc6415eaEf6B5F6', Decimal('43.685116741'))
('0x9A07f0324DF916FeE1fD470DeDd2f250a41f6033', Decimal('43.613465347'))
('0x02320AD25467e2B4ad908cfc01d03Bda6779B656', Decimal('43.579504177'))
('0xDA0411166a0F00cf619c8feBf776a10b1FfEf0AE', Decimal('43.338757611'))
('0x13206Bfd8F45b68815A93d4F5A1b3e26B30163f1', Decimal('43.2766335'))
('0x05b067d25316d584943450BB00f7Bb87E7eAbe5a', Decimal('43.081076489'))
('0x549e091aaD63cA6E3F72556FCEd44BC18C0d8Ef8', Decimal('43.016742658260949472'))
('0x372eB271da5A3EBBA742e26302D0cAC18B65aCd6', Decimal('42.9719555806512326'))
('0xE7Fce066c509cb604596798B3627BAF60782152D', Decimal('42.89961064'))
('0x111a38B048562bA24c610797066c2579fB50d669', Decimal('42.85557493'))
('0x9Ec35b5d540Cb91e2FE3f1A77527C003fdb60861', Decimal('42.843649482'))
('0xe9883614E821D412b507ab0Af1Dc242E4A28b5E4', Decimal('42.79269642'))
('0x2406D51d2A0EBB15A1c4AB107B6B1396F0f9f1Df', Decimal('42.727407077'))
('0x0D80eE7e5f81e1866aD75D35e986df46295dD20D', Decimal('42.674766757'))
('0x214A2cCd440E2283FacfCBc663E8408288cB71d8', Decimal('42.593295338'))
('0x38fA2e3ebCE8b3581e078F9ec2BBD41e657CCd74', Decimal('42.39694596'))
('0x856E64e86B331C59D1341c86016b00AfEa5aA2C1', Decimal('42.019368878'))
('0x53c3DD67eF9F0d2dee3dDb04fFa42a321ebb5a59', Decimal('42'))
('0xEDc0986390d0E01a0F7c9c7e63ae7ca0E8f764C6', Decimal('41.92762177'))
('0x3587f7A6584294A611049209A0cBa074e6EA3A5a', Decimal('41.831475066'))
('0x30D388FEa081B767df56Ed8EBD21A99E283595B3', Decimal('41.811528148'))
('0xe483fF3E0b3865Edd926d0586c6fFC9522870552', Decimal('41.698463635'))
('0xc7aF9aa556DB1894117C53f67d05d861CcdbFA24', Decimal('41.61577909'))
('0xcEed56200D7a0e8C026f882b8CCD7556D5BE26A7', Decimal('41.61246441'))
('0xaa21e74D29653FDf47704643194C58d18A6A13E9', Decimal('41.589050463'))
('0xadD08D245Ad7aF8894bc6bEa9Da7f9238f2225D4', Decimal('41.56178127000004096'))
('0x5C2Cf4Da654dD4f3D8267e09FbC3554218bf1b1B', Decimal('41.549307498'))
('0x151075105479D1B7F5a07504B7095279FF16d2c2', Decimal('41.445550323'))
('0xB93959e78c7A0db70eF0F11FEe1aE7ce83e21e64', Decimal('41.31053109'))
('0xaCEEAF3207ff8523b81Dd3314015Ed0a774E5A89', Decimal('41.284938889'))
('0x8D4a92988241c9A83A1347EBDEBfd26efc1f13B7', Decimal('41.12425647'))
('0x17428ce06A9f068494eFB7aB35Be5245a879C5a7', Decimal('41.054840135'))
('0xFA88b99169ad4a5d1915D30d68cAf4535947a65D', Decimal('40.999139'))
('0x6F12Def3CE2E351B310BE7bA53A235Ea6699585F', Decimal('40.983555222791856946'))
('0x60c7B1be8fd8e41f511fE1d75fCbf16e6CF72498', Decimal('40.917395212'))
('0x2191a33D4E9025bE7824AbcC63a04BFE1Fd83eBa', Decimal('40.9135628745157929'))
('0x56B03BC10334C533918310Cd05DABc633A57012F', Decimal('40.9056091445157929'))
('0x7087E28186296070332c5363c6749F91C810A499', Decimal('40.8941214445157929'))
('0x1eB1E70278FBa6255588A9CCff2fc27d86FbFcAc', Decimal('40.8941214445157929'))
('0xb8e1509d16E095e45E0CF392A627810e5bc7523E', Decimal('40.8941214445157929'))
('0x88cC8319f2eAd90d9f34Be9E072811cc21cE29dB', Decimal('40.8826794'))
('0xa40aB52461d0109B76DBe85C964a3503dEe41f61', Decimal('40.850171725'))
('0x81731DE185f7B257505E6A24D7B9f4b4e2472468', Decimal('40.824105519'))
('0x3789D8d50882629920C737C49453Fdbc815E4625', Decimal('40.808629746'))
('0x6e50A07203542F97e7a50a6e7fb42b1A441C7183', Decimal('40.745340913'))
('0xF51884D7F47ea87b712512034eC38Eef5489740D', Decimal('40.675315522'))
('0x4494E3C7a617E66C5b48eC71e302d9a484AE628c', Decimal('40.656447381'))
('0xB7d32A71C6B5093Cacf742e4fb42ed6972A6FD27', Decimal('40.61182414'))
('0xe973Aa275586da34bA6673b23Cb4e19097f6A05d', Decimal('40.583098395027502549'))
('0x6B743DD219Dd71B79D5A67E305f10871986A5917', Decimal('40.395048567'))
('0x7e63918181020975311C461d9EaE3cccA6ae0425', Decimal('40.34439307'))
('0xf9e1579619caFCF0EeD4801171a8f4a1358f186b', Decimal('40.305482667'))
('0xD3001148DB010317FEf8632775dB8D1Df3BAA178', Decimal('40.293012314'))
('0xd190BB12fA5C7ff031252899EEF19D487E1beF30', Decimal('40.262741463'))
('0x1c5D630B95868c8Dd8c621D26389185CeD1456B7', Decimal('40.09870163936660093'))
('0xa35C09ED47532B993FF8fAa62381da50Af089F70', Decimal('40.071662412'))
('0xAAc8E31F798Ae9dB3CCD8eea0e5D967F4a35716F', Decimal('40.02216291'))
('0x1c8d0ED97cFf439E212E295a2754202C2A39A8C9', Decimal('40'))
('0xB045C8Ec26a9296E2D73A789312213AF4Afe7897', Decimal('39.95867472'))
('0x13bC3bf7D91ac3FfF7Bee6D52000E8F1CA523a78', Decimal('39.848780113'))
('0xcE85d8e26190104AD7327d92101Bb633652c6a12', Decimal('39.8475'))
('0xd07b51591b20Af9f27D273BdEc4743FBa165baEF', Decimal('39.8475'))
('0x43a20Bac16573a5e9fb567f454A7314543303424', Decimal('39.745592941'))
('0x90E4DaFcFD95Ec35C5CCD3367D6Cc63c9ccBAb30', Decimal('39.699526548'))
('0xDA9a077dF8c1d2737D4921539C917025fA40e166', Decimal('39.607059'))
('0x3c61137354b694A563aBa8c0aF23ea83605fE39C', Decimal('39.6008316'))
('0xcA8D5662a34c4Ed0E08fD6ac6b710e0b9f17b079', Decimal('39.6'))
('0x0ddEceC896EE1deA33933Ecb72e1507B676cF62F', Decimal('39.6'))
('0x89168237d5f81E98015Fc13f9B1b2386a9b46ddD', Decimal('39.6'))
('0x9F0Ca8B3Bc235681e7B97a8489A5A671CC00d219', Decimal('39.5994'))
('0xCD02638705A050653E17aC2ae429CE416096968e', Decimal('39.59803659'))
('0xE8CEF16EA6C51fdFe65B591f16282f91aCea9Cf6', Decimal('39.5922'))
('0xC4610FAf5B612398Aec0d29084560217afE47F89', Decimal('39.2011976833924509'))
('0x61F57E3Be3534552A3926BC8F118bc70c4B7CdA5', Decimal('39.1508'))
('0x06688D78103734246e2588e4152c2fAf804Ce8Da', Decimal('39.127278937'))
('0xCdC410Ef4d408E7571D406479f2c7fbfe74B4bF4', Decimal('39.0597175346853364'))
('0xE29B45170dD8b1E462756D5B1d58ffD137396Cc5', Decimal('39.020816002'))
('0xbF6533951722cEbd7e486FAf9c88e322F600Db96', Decimal('38.932504266485661924'))
('0x616419525498904330B4E0A16Be8B96bf95784A7', Decimal('38.881091399'))
('0xD67A0D4991820f07a094f282B81E0f2b02c9A134', Decimal('38.613448607'))
('0x419A0272c5ecc25d26a842FA0F5D07b9982f8858', Decimal('38.5825811245982909'))
('0xC90A687CD1d2F5D2A89f412F5DC284314A2AF1aF', Decimal('38.57813354217311653'))
('0xF2DE6FE5E1D916644A8Be43bDf7EfFD7A9684268', Decimal('38.557552079285103'))
('0x1Da7f4955C67c8947F0E0828270ca36Db094CA49', Decimal('38.53925905'))
('0x320Fbe627B595114bC54a2aba06c34d51Be36C8b', Decimal('38.268005288'))
('0xb34b00D8c1e7D8391201fA1E697eCcDC5176bE6A', Decimal('38.145180209'))
('0x377257262D09832819fe838a109E32e1C973671E', Decimal('38.097775325'))
('0x3BF9bD5217721bb55D7eD3a647955934A9B471B4', Decimal('38.07427125'))
('0x6b26F94df01DDd63dC5bDb19B12954b35a4C679a', Decimal('38.043158585999999922'))
('0x94E3557FF9c1092A8D9390D5745f2Cd71c7C2CbB', Decimal('37.997890225'))
('0xb9Fa5C735024fC2d0f37D2f60F670E415c3d6e1B', Decimal('37.924647296'))
('0xDf74177487fC81F7e507F3c63ECe3F63BE201a4c', Decimal('37.672602'))
('0x0d03FE767184d398A53f3ab353d19Ab1898E6FAf', Decimal('37.6594'))
('0xa17b64C34a42179cfbF37E9D9ae4fe66319B2BF7', Decimal('37.488129033'))
('0xC67cF9C4C3B4e7221D9F97A7BD8F93bC3c9e40d8', Decimal('37.429361897'))
('0xa3Cd55cE44afDd47923D46ce70573BBDAfe8BF0F', Decimal('37.362945945'))
